Epoch,loss,mse,val_loss,val_mse
0,0.81065,0.26973,14.08306,0.91049
1,0.62128,0.18157,13.15379,0.84093
2,0.52028,0.13829,3.16528,0.18693
3,0.44853,0.10861,1.1699,0.05898
4,0.38565,0.08285,8.91392,0.5707
5,0.33444,0.063,9.48888,0.61089
6,0.29561,0.04918,13.72179,0.88166
7,0.26438,0.03897,13.755,0.87987
8,0.24138,0.03204,11.88536,0.75755
9,0.2205,0.02663,12.73298,0.81343
10,0.20207,0.02231,10.46406,0.66555
11,0.18783,0.01911,4.41694,0.27048
12,0.17445,0.01586,6.11049,0.38623
13,0.16589,0.01406,7.95533,0.51607
14,0.15658,0.01273,3.99673,0.26824
15,0.14898,0.01104,1.48336,0.0953
16,0.14274,0.00999,1.91965,0.13868
17,0.13735,0.00929,1.14918,0.10025
18,0.133,0.00848,1.27929,0.12625
19,0.12893,0.00819,1.53882,0.15693
20,0.12542,0.00751,0.47154,0.02825
21,0.12224,0.00712,0.60649,0.07161
22,0.11931,0.00675,0.26106,0.02729
23,0.11706,0.00666,0.23535,0.03182
24,0.11496,0.00621,0.19138,0.02053
25,0.11379,0.00657,0.22236,0.03359
26,0.11177,0.00602,0.1675,0.01619
27,0.11038,0.00627,0.16552,0.01639
28,0.10865,0.00567,0.16663,0.01685
29,0.10721,0.00564,0.15576,0.01438
30,0.10553,0.00531,0.16103,0.01547
31,0.10379,0.00498,0.14467,0.01384
32,0.10238,0.0049,0.14044,0.01331
33,0.10122,0.00465,0.13667,0.01262
34,0.09996,0.00457,0.13659,0.01284
35,0.09931,0.00454,0.13442,0.01234
36,0.09813,0.00435,0.13113,0.01185
37,0.09677,0.0041,0.13185,0.01206
38,0.09612,0.00397,0.1291,0.01185
39,0.09519,0.00396,0.12743,0.01182
40,0.09443,0.00374,0.12691,0.01193
41,0.09409,0.00379,0.1233,0.01125
42,0.09306,0.00365,0.12196,0.01111
43,0.09231,0.00344,0.12284,0.01153
44,0.09153,0.00331,0.1214,0.01153
45,0.09119,0.00343,0.12061,0.01125
46,0.09066,0.00318,0.11994,0.01147
47,0.09024,0.00326,0.12037,0.01175
48,0.08903,0.0029,0.12335,0.01235
49,0.08885,0.00295,0.11865,0.01158
